Image_IDs,Visible_Percent,Ground_Control,Satellite_Azimuth,Date,Time_UTC
20171213_180405_1035,100,TRUE,107.1,12/13/2017,04:05.1
20171214_180505_1018,100,TRUE,247.5,12/14/2017,05:05.7
20171214_180506_1018,100,TRUE,244.9,12/14/2017,05:06.7
20171215_180448_100a,100,TRUE,142.5,12/15/2017,04:48.9
20171215_180449_100a,100,TRUE,142.2,12/15/2017,04:50.0
20171215_180451_100a,100,TRUE,142.2,12/15/2017,04:51.0
20171216_180512_0f52,100,TRUE,147.9,12/16/2017,05:12.8
20171216_180513_0f52,100,TRUE,147.9,12/16/2017,05:13.9
20171217_180601_0e26,100,TRUE,273.4,12/17/2017,06:01.7
20171218_180429_100c,99,TRUE,161.7,12/18/2017,04:29.1
20171218_180430_100c,99,TRUE,161.7,12/18/2017,04:30.2
20171219_180427_103e,100,TRUE,107.2,12/19/2017,04:27.6
20171219_180428_103e,100,TRUE,107.2,12/19/2017,04:28.6
20171221_180511_0f28,100,TRUE,106.7,12/21/2017,05:11.6
20171221_180512_0f28,100,TRUE,106.6,12/21/2017,05:12.6
20171223_180509_1007,100,TRUE,111.4,12/23/2017,05:09.5
20171223_180510_1007,100,TRUE,111.3,12/23/2017,05:10.5
20171226_180557_0f12,100,TRUE,174.2,12/26/2017,05:57.1
20171226_180558_0f12,100,TRUE,186.9,12/26/2017,05:58.1
20171226_180559_0f12,100,TRUE,186.9,12/26/2017,05:59.2
20171227_180503_1003,100,TRUE,196.1,12/27/2017,05:03.2
20171227_180504_1003,100,TRUE,191.2,12/27/2017,05:04.3
20171228_180542_1015,95,TRUE,159.8,12/28/2017,05:42.8
20171228_180543_1015,98,TRUE,159.2,12/28/2017,05:43.9
20171229_180541_1013,100,TRUE,108.4,12/29/2017,05:41.6
20171229_180542_1013,100,TRUE,108.3,12/29/2017,05:42.7
20171229_180816_0e3a,100,TRUE,275.3,12/29/2017,08:16.4
20171229_180817_0e3a,100,TRUE,275.3,12/29/2017,08:17.4
20171230_180622_0f31,100,TRUE,187.8,12/30/2017,06:22.1
20171230_180623_0f31,100,TRUE,189.9,12/30/2017,06:23.2
20171231_180547_1010,100,TRUE,271,12/31/2017,05:47.2
20171231_180548_1010,100,TRUE,269.6,12/31/2017,05:48.3
20171231_180549_1010,100,TRUE,269.6,12/31/2017,05:49.3
20180101_180544_102d,100,TRUE,244.8,1/1/2018,05:44.1
20180101_180545_102d,100,TRUE,244.8,1/1/2018,05:45.2
20180105_180443_1029,95,TRUE,211.3,1/5/2018,04:43.9
20180105_180444_1029,94,TRUE,211.3,1/5/2018,04:44.9
20180105_180445_1029,99,TRUE,204.5,1/5/2018,04:46.0
20180105_180535_102c,58,TRUE,109,1/5/2018,05:35.6
20180107_180547_0f34,100,TRUE,208.5,1/7/2018,05:47.4
20180107_180548_0f34,100,TRUE,218,1/7/2018,05:48.4
20180110_180658_1039,91,TRUE,271.7,1/10/2018,06:58.8
20180110_180659_1039,99,TRUE,271.7,1/10/2018,06:59.9
20180111_180608_1040,100,TRUE,130.2,1/11/2018,06:08.6
20180111_180609_1040,100,TRUE,135.2,1/11/2018,06:09.6
20180112_180502_103d,99,TRUE,112.6,1/12/2018,05:02.8
20180112_180503_103d,100,TRUE,112.6,1/12/2018,05:03.8
20180112_180703_100b,100,TRUE,273.5,1/12/2018,07:03.1
20180112_180704_100b,100,TRUE,273.4,1/12/2018,07:04.1
20180113_180855_0e0f,100,TRUE,223,1/13/2018,08:55.6
20180115_180602_1042,100,TRUE,177.5,1/15/2018,06:02.2
20180115_180603_1042,100,TRUE,177.5,1/15/2018,06:03.2
20180115_180714_0f4e,100,TRUE,184.5,1/15/2018,07:14.1
20180116_180627_101b,56,TRUE,180.1,1/16/2018,06:27.4
20180116_180628_101b,61,TRUE,183.3,1/16/2018,06:28.5
20180117_180631_1014,54,TRUE,276.5,1/17/2018,06:32.0
20180120_180639_0f52,99,TRUE,205.5,1/20/2018,06:39.4
20180120_180640_0f52,100,TRUE,207,1/20/2018,06:40.5
20180124_180704_1044,100,TRUE,267.9,1/24/2018,07:04.1
20180124_180705_1044,100,TRUE,267.9,1/24/2018,07:05.1
20180125_180656_0f28,93,TRUE,251,1/25/2018,06:56.3
20180125_180657_0f28,75,TRUE,251.1,1/25/2018,06:57.4
20180126_180633_1032,100,TRUE,197,1/26/2018,06:33.7
20180126_180634_1032,100,TRUE,197,1/26/2018,06:34.7
20180127_180550_1002,100,TRUE,151.7,1/27/2018,05:50.6
20180127_180551_1002,100,TRUE,155,1/27/2018,05:51.7
20180128_180627_101e,100,TRUE,266,1/28/2018,06:27.5
20180128_180628_101e,100,TRUE,264.9,1/28/2018,06:28.5
20180128_180752_1011,100,TRUE,273,1/28/2018,07:52.3
20180128_180753_1011,100,TRUE,273,1/28/2018,07:53.3
20180128_180754_1011,100,TRUE,272.7,1/28/2018,07:54.4
20180129_180654_0e0e,100,TRUE,163,1/29/2018,06:54.1
20180129_180655_0e0e,100,TRUE,163,1/29/2018,06:55.1
20180201_180715_0e19,100,TRUE,258.6,2/1/2018,07:15.1
20180201_180716_0e19,100,TRUE,255.8,2/1/2018,07:16.1
20180202_180655_1004,89,TRUE,185.5,2/2/2018,06:55.1
20180202_180656_1004,89,TRUE,183.9,2/2/2018,06:56.2
20180203_180730_0f31,100,TRUE,158.1,2/3/2018,07:30.1
20180203_180731_0f31,100,TRUE,158.1,2/3/2018,07:31.1
20180204_180619_1010,100,TRUE,146.8,2/4/2018,06:19.4
20180204_180620_1010,100,TRUE,151,2/4/2018,06:20.4
20180205_180607_102d,100,TRUE,206.9,2/5/2018,06:07.4
20180205_180608_102d,100,TRUE,202.3,2/5/2018,06:08.4
20180205_180609_102d,100,TRUE,202.3,2/5/2018,06:09.5
20180206_180634_1034,100,TRUE,104.4,2/6/2018,06:34.0
20180206_180635_1034,100,TRUE,104.4,2/6/2018,06:35.1
20180206_180636_1034,100,TRUE,105.7,2/6/2018,06:36.1
20180207_180724_0f17,100,TRUE,204.3,2/7/2018,07:24.2
20180207_180725_0f17,100,TRUE,210,2/7/2018,07:25.2
20180208_180648_0f22,100,TRUE,218.9,2/8/2018,06:48.2
20180208_180649_0f22,100,TRUE,221.1,2/8/2018,06:49.2
20180208_180755_1008,100,TRUE,148.9,2/8/2018,07:55.3
20180208_180756_1008,100,TRUE,146.2,2/8/2018,07:56.4
20180209_180607_102c,100,TRUE,171,2/9/2018,06:07.6
20180209_180608_102c,100,TRUE,171,2/9/2018,06:08.6
20180210_180836_101e,100,TRUE,274.2,2/10/2018,08:36.6
20180210_180837_101e,95,TRUE,274,2/10/2018,08:37.7
20180211_180844_103a,100,TRUE,276.6,2/11/2018,08:44.8
20180211_180845_103a,100,TRUE,276.9,2/11/2018,08:45.9
20180212_180700_0f15,75,TRUE,119,2/12/2018,07:00.1
20180212_180701_0f15,71,TRUE,118.9,2/12/2018,07:01.1
20180215_180757_1013,100,TRUE,259.8,2/15/2018,07:57.1
20180215_180758_1013,100,TRUE,259.2,2/15/2018,07:58.2
20180216_180718_0f51,100,TRUE,217,2/16/2018,07:18.7
20180216_180719_0f51,100,TRUE,217.1,2/16/2018,07:19.7
20180217_180711_0f1b,100,TRUE,124.3,2/17/2018,07:11.8
20180217_180712_0f1b,100,TRUE,124.2,2/17/2018,07:12.8
20180217_183617_1050,100,TRUE,184.7,2/17/2018,36:17.4
20180217_183618_1050,99,TRUE,189.1,2/17/2018,36:18.4
20180218_180709_1005,100,TRUE,211.8,2/18/2018,07:09.3
20180218_180710_1005,100,TRUE,208.6,2/18/2018,07:10.3
20180218_180711_1005,100,TRUE,208.6,2/18/2018,07:11.3
20180219_180732_1038,77,TRUE,187.3,2/19/2018,07:32.3
20180220_180720_103b,100,TRUE,141.9,2/20/2018,07:20.9
20180220_180721_103b,100,TRUE,141.8,2/20/2018,07:21.9
20180222_180748_102c,99,TRUE,184.8,2/22/2018,07:48.8
20180222_180749_102c,99,TRUE,184.8,2/22/2018,07:49.9
20180223_180821_1012,97,TRUE,265.1,2/23/2018,08:22.0
20180223_180823_1012,98,TRUE,265.1,2/23/2018,08:23.0
20180223_180824_1012,99,TRUE,265.7,2/23/2018,08:24.1
20180224_180740_0f34,100,TRUE,198.2,2/24/2018,07:40.2
20180224_180741_0f34,100,TRUE,198.2,2/24/2018,07:41.2
20180225_180821_0f15,100,TRUE,120.9,2/25/2018,08:21.7
20180225_180822_0f15,100,TRUE,120.9,2/25/2018,08:22.7
20180225_180823_0f15,100,TRUE,117.8,2/25/2018,08:23.7
20180226_180800_0f35,100,TRUE,261.3,2/26/2018,08:00.1
20180226_180801_0f35,99,TRUE,261.3,2/26/2018,08:01.1
20180306_180724_1035,100,TRUE,127.5,3/6/2018,07:24.9
20180306_180725_1035,100,TRUE,127.5,3/6/2018,07:25.9
20180306_180726_1035,100,TRUE,127,3/6/2018,07:27.0
20180311_180730_1021,51,TRUE,149,3/11/2018,07:30.6
20180314_183236_0f47,63,TRUE,173.3,3/14/2018,32:37.0
20180315_180850_0f1b,100,TRUE,180.2,3/15/2018,08:50.4
20180315_180851_0f1b,100,TRUE,180.2,3/15/2018,08:51.4
20180317_183117_0f46,62,TRUE,176.2,3/17/2018,31:18.0
20180317_183118_0f46,82,TRUE,176.2,3/17/2018,31:19.0
20180318_180821_0f43,99,TRUE,170.3,3/18/2018,08:21.7
20180318_180822_0f43,100,TRUE,170.3,3/18/2018,08:22.7
20180318_180905_103b,99,TRUE,202.9,3/18/2018,09:05.3
20180318_180906_103b,100,TRUE,200.4,3/18/2018,09:06.3
20180323_180850_0f15,57,TRUE,176.3,3/23/2018,08:50.2
20180323_180851_0f15,50,TRUE,179.5,3/23/2018,08:51.3
20180324_180837_0f35,87,TRUE,188.5,3/24/2018,08:37.7
20180324_180838_0f35,98,TRUE,188.5,3/24/2018,08:38.9
20180327_180921_0f51,100,TRUE,140.3,3/27/2018,09:21.1
20180328_180905_1010,99,TRUE,129,3/28/2018,09:05.9
20180328_180906_1010,99,TRUE,129,3/28/2018,09:06.9
20180329_180838_1005,100,TRUE,187.6,3/29/2018,08:38.5
20180329_180839_1005,100,TRUE,182.8,3/29/2018,08:39.6
20180330_180841_1038,100,TRUE,191.8,3/30/2018,08:41.2
20180330_180842_1038,100,TRUE,191.8,3/30/2018,08:42.2
20180331_180853_103b,99,TRUE,201.5,3/31/2018,08:53.0
20180331_180854_103b,99,TRUE,201.3,3/31/2018,08:54.0
20180401_180853_0f22,86,TRUE,146.3,4/1/2018,08:53.1
20180402_180833_102c,66,TRUE,154.1,4/2/2018,08:33.3
20180403_180923_1012,94,TRUE,197.9,4/3/2018,09:23.1
20180403_180924_1012,92,TRUE,196,4/3/2018,09:24.2
20180405_180853_1022,100,TRUE,158.8,4/5/2018,08:53.6
20180405_180854_1022,99,TRUE,152.7,4/5/2018,08:54.6
20180406_180950_1018,69,TRUE,121.8,4/6/2018,09:50.8
20180406_180951_1018,96,TRUE,121.8,4/6/2018,09:51.9
20180408_180854_1013,100,TRUE,254.5,4/8/2018,08:54.5
20180408_180855_1013,100,TRUE,254.6,4/8/2018,08:55.6
20180412_180924_1034,100,TRUE,153.7,4/12/2018,09:24.6
20180412_180925_1034,100,TRUE,149.7,4/12/2018,09:25.7
20180414_180917_1008,100,TRUE,188.6,4/14/2018,09:17.4
20180414_180918_1008,100,TRUE,188.7,4/14/2018,09:18.5
20180414_180956_1032,100,TRUE,194.5,4/14/2018,09:56.9
20180414_180957_1032,100,TRUE,191.1,4/14/2018,09:58.0
20180419_180911_1003,53,TRUE,110.7,4/19/2018,09:11.7
20180419_180912_1003,82,TRUE,110.6,4/19/2018,09:12.7
20180420_181004_101d,100,TRUE,268.4,4/20/2018,10:04.9
20180420_181005_101d,100,TRUE,267.1,4/20/2018,10:06.0
20180425_181013_102e,71,TRUE,146.1,4/25/2018,10:13.8
20180425_181014_102e,89,TRUE,146.1,4/25/2018,10:14.9
20180427_180956_0f3f,100,TRUE,15.9,4/27/2018,09:56.1
20180427_180957_0f3f,100,TRUE,15.7,4/27/2018,09:57.2
20180501_180939_1014,69,TRUE,208.3,5/1/2018,09:39.5
20180502_181020_100e,91,TRUE,147.6,5/2/2018,10:20.8
20180502_181021_100e,78,TRUE,147.6,5/2/2018,10:21.8
20180503_180931_0f4e,100,TRUE,101,5/3/2018,09:31.0
20180503_180932_0f4e,100,TRUE,101,5/3/2018,09:32.0
20180505_181005_0f42,53,TRUE,219.6,5/5/2018,10:05.6
20180505_181006_0f42,57,TRUE,219.6,5/5/2018,10:06.6
20180507_181039_1036,100,TRUE,9.3,5/7/2018,10:39.4
20180508_181053_1006,94,TRUE,181.4,5/8/2018,10:53.3
20180508_181054_1006,71,TRUE,180.2,5/8/2018,10:54.4
20180514_181135_1008,100,TRUE,167.2,5/14/2018,11:36.0
20180515_181001_102c,93,TRUE,218.7,5/15/2018,10:01.8
20180515_181002_102c,99,TRUE,218.7,5/15/2018,10:02.8
20180519_180958_101f,94,TRUE,149.9,5/19/2018,09:58.9
20180519_180959_101f,54,TRUE,148.5,5/19/2018,10:00.0
20180526_181102_0f28,62,TRUE,121.9,5/26/2018,11:02.9
20180528_180935_1002,100,TRUE,110.3,5/28/2018,09:36.0
20180528_180937_1002,100,TRUE,110.3,5/28/2018,09:37.0
20180529_181108_1042,98,TRUE,165.5,5/29/2018,11:08.4
20180529_181109_1042,99,TRUE,165.5,5/29/2018,11:09.4
20180531_181114_1035,99,TRUE,149.9,5/31/2018,11:14.2
20180531_181115_1035,100,TRUE,149.9,5/31/2018,11:15.2
20180601_181050_100e,100,TRUE,163.9,6/1/2018,10:50.6
20180601_181051_100e,100,TRUE,163.5,6/1/2018,10:51.6
20180602_181018_100a,100,TRUE,105.4,6/2/2018,10:18.1
20180602_181019_100a,100,TRUE,105.4,6/2/2018,10:19.2
20180604_181216_0f15,100,TRUE,162.3,6/4/2018,12:16.2
20180604_181217_0f15,100,TRUE,162.3,6/4/2018,12:17.3
20180604_182016_0f33,100,TRUE,189.3,6/4/2018,20:16.7
20180604_182017_0f33,100,TRUE,188.8,6/4/2018,20:17.6
20180605_181014_1021,100,TRUE,104.7,6/5/2018,10:14.6
20180605_181015_1021,100,TRUE,104.7,6/5/2018,10:15.6
20180605_181956_1051,100,TRUE,183.4,6/5/2018,19:56.4
20180605_181957_1051,100,TRUE,186.7,6/5/2018,19:57.3
20180606_180948_0e19,100,TRUE,230.8,6/6/2018,09:48.9
20180606_180950_0e19,82,TRUE,230.8,6/6/2018,09:50.0
20180606_181914_1043,100,TRUE,187.4,6/6/2018,19:14.7
20180606_181915_1043,100,TRUE,205.1,6/6/2018,19:15.6
20180607_181157_1013,100,TRUE,191.2,6/7/2018,11:57.9
20180607_181158_1013,100,TRUE,191.2,6/7/2018,11:59.0
20180608_181131_0f51,100,TRUE,141.8,6/8/2018,11:31.5
20180608_181132_0f51,100,TRUE,141.8,6/8/2018,11:32.5
20180609_181042_1010,100,TRUE,139,6/9/2018,10:42.3
20180609_181043_1010,100,TRUE,139,6/9/2018,10:43.4
20180609_181941_0f4a,100,TRUE,156.4,6/9/2018,19:41.7
20180609_181942_0f4a,100,TRUE,156.5,6/9/2018,19:42.6
20180609_181943_0f4a,100,TRUE,150.5,6/9/2018,19:43.6
20180610_181907_0f4d,100,TRUE,202,6/10/2018,19:07.7
20180610_181908_0f4d,100,TRUE,202,6/10/2018,19:08.6
20180611_181122_1034,100,TRUE,165,6/11/2018,11:22.7
20180611_181123_1034,100,TRUE,170.4,6/11/2018,11:23.8
20180611_181904_0f2d,100,TRUE,209.9,6/11/2018,19:04.7
20180611_181905_0f2d,100,TRUE,211.6,6/11/2018,19:05.6
20180612_181220_0f17,100,TRUE,195.7,6/12/2018,12:20.7
20180612_181221_0f17,100,TRUE,195.7,6/12/2018,12:21.7
20180612_181942_0f32,100,TRUE,196.2,6/12/2018,19:42.7
20180612_181943_0f32,100,TRUE,196.2,6/12/2018,19:43.6
20180613_181142_1032,100,TRUE,171.4,6/13/2018,11:42.4
20180613_181143_1032,100,TRUE,167.7,6/13/2018,11:43.5
20180613_181144_1032,100,TRUE,167.7,6/13/2018,11:44.6
20180618_181128_1001,100,TRUE,194.4,6/18/2018,11:28.7
20180618_181129_1001,100,TRUE,200.1,6/18/2018,11:29.8
20180618_181846_0f33,100,TRUE,167.5,6/18/2018,18:46.5
20180618_181847_0f33,100,TRUE,167.5,6/18/2018,18:47.5
20180619_181136_101d,100,TRUE,190.9,6/19/2018,11:36.3
20180619_181137_101d,100,TRUE,190.9,6/19/2018,11:37.4
20180619_181231_100a,100,TRUE,153.5,6/19/2018,12:31.3
20180620_181222_0f52,100,TRUE,210.6,6/20/2018,12:22.5
20180620_181223_0f52,100,TRUE,210.6,6/20/2018,12:23.6
20180621_181245_0f42,100,TRUE,216.1,6/21/2018,12:45.7
20180621_181246_0f42,100,TRUE,218.3,6/21/2018,12:46.8
20180622_181215_1021,100,TRUE,151.2,6/22/2018,12:15.3
20180622_181725_1050,100,TRUE,179.3,6/22/2018,17:25.6
20180622_181726_1050,100,TRUE,177.4,6/22/2018,17:26.5
20180623_181559_0f4a,100,TRUE,83.7,6/23/2018,15:59.5
20180623_181600_0f4a,100,TRUE,83.7,6/23/2018,16:00.5
20180624_181229_1006,100,TRUE,194.3,6/24/2018,12:29.9
20180624_181230_1006,100,TRUE,192.9,6/24/2018,12:31.0
20180624_181718_0f4d,100,TRUE,177.9,6/24/2018,17:18.6
20180624_181719_0f4d,100,TRUE,177.9,6/24/2018,17:19.6
20180624_181720_0f4d,100,TRUE,175.8,6/24/2018,17:20.5
20180625_181106_103d,100,TRUE,107.2,6/25/2018,11:06.1
20180625_181107_103d,100,TRUE,108.2,6/25/2018,11:07.1
20180626_180928_0e0f,100,TRUE,105.4,6/26/2018,09:28.3
20180626_180929_0e0f,100,TRUE,105.5,6/26/2018,09:29.3
20180626_181730_0f32,100,TRUE,201.8,6/26/2018,17:30.5
20180626_181731_0f32,100,TRUE,201.8,6/26/2018,17:31.4
20180627_181232_1005,100,TRUE,148.8,6/27/2018,12:32.9
20180628_181246_1034,100,TRUE,160.8,6/28/2018,12:46.3
20180628_181247_1034,100,TRUE,156.6,6/28/2018,12:47.4
20180629_181201_103b,100,TRUE,212.3,6/29/2018,12:01.3
20180629_181202_103b,100,TRUE,210.2,6/29/2018,12:02.4
20180629_181203_103b,100,TRUE,210.3,6/29/2018,12:03.5
20180630_181218_1008,100,TRUE,174.6,6/30/2018,12:18.8
20180630_181219_1008,100,TRUE,173.5,6/30/2018,12:19.8
20180630_181644_1048,100,TRUE,210.8,6/30/2018,16:44.6
20180630_181645_1048,100,TRUE,211.1,6/30/2018,16:45.6
20180701_181100_0e20,100,TRUE,188.6,7/1/2018,11:00.4
20180701_181101_0e20,100,TRUE,188.7,7/1/2018,11:01.4
20180701_181604_103f,100,TRUE,256.6,7/1/2018,16:04.6
20180701_181605_103f,100,TRUE,201.2,7/1/2018,16:05.6
20180702_181302_1011,100,TRUE,232.3,7/2/2018,13:02.6
20180702_181607_0f33,100,TRUE,184.6,7/2/2018,16:07.5
20180702_181608_0f33,100,TRUE,175.6,7/2/2018,16:08.5
20180704_181214_0f12,100,TRUE,119.4,7/4/2018,12:14.9
20180704_181215_0f12,100,TRUE,119.4,7/4/2018,12:15.9
20180706_181251_101d,100,TRUE,260.9,7/6/2018,12:51.3
20180706_181252_101d,100,TRUE,261.9,7/6/2018,12:52.4
20180706_181510_1050,100,TRUE,138.2,7/6/2018,15:10.7
20180706_181511_1050,100,TRUE,141.1,7/6/2018,15:11.6
20180707_181325_0f52,100,TRUE,148.1,7/7/2018,13:25.5
20180707_181326_0f52,100,TRUE,146.6,7/7/2018,13:26.6
20180708_180756_0e26,100,TRUE,101.5,7/8/2018,07:56.2
20180708_180757_0e26,100,TRUE,101.5,7/8/2018,07:57.3
20180708_181358_0f42,100,TRUE,269.4,7/8/2018,13:58.6
20180710_181208_1039,89,TRUE,204.2,7/10/2018,12:08.3
20180710_181209_1039,99,TRUE,198,7/10/2018,12:09.3
20180711_181319_1006,100,TRUE,231.8,7/11/2018,13:19.9
20180711_181320_1006,100,TRUE,231.8,7/11/2018,13:21.0
20180713_181327_1010,100,TRUE,276.3,7/13/2018,13:27.4
20180713_181328_1010,100,TRUE,276.3,7/13/2018,13:28.5
20180713_181436_0f3b,100,TRUE,184.2,7/13/2018,14:36.7
20180713_181437_0f3b,100,TRUE,179.2,7/13/2018,14:37.7
20180714_181327_1005,100,TRUE,169.4,7/14/2018,13:27.1
20180715_181324_1034,100,TRUE,214.2,7/15/2018,13:24.6
20180715_181325_1034,100,TRUE,214.2,7/15/2018,13:25.7
20180716_181245_103b,97,TRUE,211.1,7/16/2018,12:45.2
20180716_181246_103b,100,TRUE,215.8,7/16/2018,12:46.3
20180717_181301_1008,100,TRUE,197.8,7/17/2018,13:01.1
20180717_181302_1008,100,TRUE,212.9,7/17/2018,13:02.1
20180717_181342_1051,100,TRUE,169.4,7/17/2018,13:42.7
20180717_181343_1051,100,TRUE,169.4,7/17/2018,13:43.7
20180718_181147_102c,100,TRUE,174.6,7/18/2018,11:47.3
20180718_181148_102c,100,TRUE,173.3,7/18/2018,11:48.3
20180718_181338_1043,100,TRUE,172.6,7/18/2018,13:38.7
20180718_181339_1043,100,TRUE,172.6,7/18/2018,13:39.7
20180719_181329_1011,100,TRUE,177.6,7/19/2018,13:30.0
20180719_181331_1011,100,TRUE,177.6,7/19/2018,13:31.0
20180721_181356_1014,100,TRUE,272.9,7/21/2018,13:56.5
20180722_181317_1001,100,TRUE,255.1,7/22/2018,13:17.9
20180722_181318_1001,100,TRUE,251.5,7/22/2018,13:18.9
20180722_181355_104d,100,TRUE,141.6,7/22/2018,13:55.9
20180722_181356_104d,100,TRUE,142.5,7/22/2018,13:56.9
20180723_181318_101d,98,TRUE,220.7,7/23/2018,13:18.1
20180723_181319_101d,86,TRUE,220.7,7/23/2018,13:19.2
20180724_181308_0f3c,100,TRUE,154.3,7/24/2018,13:08.9
20180724_181309_0f3c,100,TRUE,163.2,7/24/2018,13:09.9
20180724_181344_0f52,100,TRUE,154.3,7/24/2018,13:44.7
20180724_181345_0f52,100,TRUE,154.2,7/24/2018,13:45.8
20180725_181210_0e2f,100,TRUE,145.9,7/25/2018,12:10.7
20180725_181211_0e2f,100,TRUE,145.9,7/25/2018,12:11.7
20180726_181202_100c,57,TRUE,154.8,7/26/2018,12:02.6
20180726_181259_0f49,100,TRUE,109.5,7/26/2018,12:59.9
20180726_181300_0f49,100,TRUE,134.3,7/26/2018,13:00.8
20180727_181041_0e19,100,TRUE,234.4,7/27/2018,10:41.6
20180727_181042_0e19,100,TRUE,244.2,7/27/2018,10:42.7
20180727_181258_1054,100,TRUE,185.1,7/27/2018,12:58.0
20180727_181259_1_1054,100,TRUE,186.9,7/27/2018,13:00.0
20180727_181259_1054,100,TRUE,185.1,7/27/2018,12:59.0
20180728_181152_104b,100,TRUE,196.8,7/28/2018,11:52.9
20180728_181326_1006,94,TRUE,227.2,7/28/2018,13:26.3
20180728_181327_1006,100,TRUE,227.3,7/28/2018,13:27.3
20180728_181328_1006,100,TRUE,222.9,7/28/2018,13:28.4
20180729_181138_0f4a,100,TRUE,86.1,7/29/2018,11:38.9
20180729_181139_0f4a,100,TRUE,85.9,7/29/2018,11:39.8
20180730_181333_1010,100,TRUE,194.8,7/30/2018,13:33.6
20180730_181334_1010,100,TRUE,204.8,7/30/2018,13:34.6
20180731_181333_1005,100,TRUE,167.5,7/31/2018,13:33.6
20180731_181334_1005,100,TRUE,167.5,7/31/2018,13:34.7
20180801_181141_0f21,100,TRUE,172.3,8/1/2018,11:41.0
20180801_181142_1_0f21,100,TRUE,172.3,8/1/2018,11:42.0
20180801_181317_1034,100,TRUE,170.4,8/1/2018,13:17.2
20180801_181318_1034,100,TRUE,170.4,8/1/2018,13:18.2
20180802_181120_0f46,100,TRUE,179,8/2/2018,11:20.1
20180802_181248_103b,100,TRUE,188.4,8/2/2018,12:48.8
20180802_181249_103b,100,TRUE,190.2,8/2/2018,12:49.9
20180803_181303_1008,100,TRUE,140.6,8/3/2018,13:03.6
20180803_181304_1008,100,TRUE,140.6,8/3/2018,13:04.6
20180804_181038_0e20,100,TRUE,102.5,8/4/2018,10:38.7
20180804_181039_0e20,100,TRUE,102.5,8/4/2018,10:39.7
20180805_181155_104e,100,TRUE,174.1,8/5/2018,11:55.1
20180805_181156_104e,100,TRUE,174.1,8/5/2018,11:56.1
20180805_181310_1011,100,TRUE,240,8/5/2018,13:11.0
20180805_181312_1011,100,TRUE,240,8/5/2018,13:12.0
20180807_181348_1014,100,TRUE,268.9,8/7/2018,13:48.1
20180807_181349_1014,100,TRUE,268.3,8/7/2018,13:49.2
20180808_181305_1001,100,TRUE,253.5,8/8/2018,13:05.6
20180808_181306_1001,100,TRUE,253.2,8/8/2018,13:06.7
20180809_181100_0f4a,100,TRUE,107,8/9/2018,11:00.1
20180809_181101_0f4a,100,TRUE,107.1,8/9/2018,11:01.1
20180809_181341_100a,100,TRUE,161.6,8/9/2018,13:41.4
20180809_181342_100a,100,TRUE,161.6,8/9/2018,13:42.4
20180809_181343_100a,100,TRUE,164,8/9/2018,13:43.5
20180810_181039_0f33,100,TRUE,154.3,8/10/2018,10:39.1
20180810_181040_0f33,100,TRUE,154.3,8/10/2018,10:40.1
20180810_181444_0f25,100,TRUE,201.1,8/10/2018,14:44.3
20180810_181445_0f25,100,TRUE,201.1,8/10/2018,14:45.3
20180811_181417_0f42,100,TRUE,128.3,8/11/2018,14:17.6
20180811_181418_0f42,100,TRUE,123.1,8/11/2018,14:18.6
20180812_181012_101c,100,TRUE,190.3,8/12/2018,10:12.1
20180812_181013_101c,100,TRUE,194.1,8/12/2018,10:13.1
20180812_181312_1021,100,TRUE,212.2,8/12/2018,13:12.4
20180812_181313_1021,100,TRUE,212.2,8/12/2018,13:13.5
20180814_181014_1050,100,TRUE,185.7,8/14/2018,10:14.1
20180814_181015_1050,96,TRUE,185.7,8/14/2018,10:15.1
20180814_181400_1013,97,TRUE,207.2,8/14/2018,14:00.8
20180814_181401_1013,100,TRUE,207.2,8/14/2018,14:01.9
20180815_180919_0f1a,100,TRUE,227.5,8/15/2018,09:19.1
20180815_180920_0f1a,100,TRUE,227.5,8/15/2018,09:20.1
20180815_181345_0f51,100,TRUE,173.8,8/15/2018,13:46.0
20180815_181347_0f51,100,TRUE,177.6,8/15/2018,13:47.0
20180815_181348_0f51,100,TRUE,177.6,8/15/2018,13:48.1
20180817_181336_1024,100,TRUE,152.4,8/17/2018,13:36.3
20180817_181337_1024,100,TRUE,153.5,8/17/2018,13:37.3
20180818_181345_1044,100,TRUE,152.4,8/18/2018,13:45.6
20180818_181346_1044,100,TRUE,149.8,8/18/2018,13:46.7
20180819_180910_1020,100,TRUE,160.7,8/19/2018,09:10.1
20180819_180911_1020,100,TRUE,160.7,8/19/2018,09:11.1
20180819_180912_1020,100,TRUE,165.8,8/19/2018,09:12.0
20180819_181418_0f17,100,TRUE,206.7,8/19/2018,14:18.5
20180819_181419_0f17,100,TRUE,206.7,8/19/2018,14:19.5
20180820_180932_0f4a,94,TRUE,140.5,8/20/2018,09:32.1
20180820_180933_0f4a,100,TRUE,136.5,8/20/2018,09:33.0
20180820_180934_1_0f4a,100,TRUE,136.6,8/20/2018,09:34.0
20180822_181330_1042,100,TRUE,155.7,8/22/2018,13:30.6
20180822_181331_1042,100,TRUE,149.7,8/22/2018,13:31.7
20180823_180847_100d,100,TRUE,165.3,8/23/2018,08:48.0
20180823_180848_100d,100,TRUE,163.8,8/23/2018,08:49.0
20180823_181336_103c,100,TRUE,240.1,8/23/2018,13:36.3
20180823_181337_103c,100,TRUE,240.1,8/23/2018,13:37.3
